id,year,team,lg,g,ab,r,h,hr,sb,bb,so,avg
player18007,2001,BOS,NL,146,523,31,145,9,70,2,177,0.277
player18008,1990,NYY,AL,101,547,1,135,19,35,82,122,0.247
player18009,2000,CHC,AL,139,151,94,53,35,36,58,91,0.351
player18010,1990,NYY,AL,69,419,134,113,29,33,79,130,0.27
player18011,1996,NYY,AL,149,131,61,138,17,5,74,177,1.053
player18012,1999,ATL,AL,107,482,11,161,8,75,82,118,0.334
player18013,2004,HOU,NL,106,433,66,193,38,59,27,120,0.446
player18014,1988,NYY,NL,9,55,79,139,32,30,86,84,2.527
player18015,1995,LAD,NL,2,117,21,194,22,29,41,196,1.658
player18016,1991,BOS,NL,113,369,141,53,57,18,46,4,0.144
player18017,1988,BOS,AL,132,263,76,20,21,21,92,53,0.076
player18018,1987,ATL,NL,90,519,15,182,28,28,9,56,0.351
player18019,1998,LAD,NL,12,408,91,67,0,18,30,139,0.164
player18020,2003,HOU,NL,83,34,70,161,21,47,61,89,4.735
player18021,1987,LAD,AL,83,590,17,175,24,52,20,19,0.297
player18022,2000,BOS,AL,93,266,78,91,13,74,57,129,0.342
player18023,1990,LAD,AL,39,221,46,147,49,35,83,146,0.665
player18024,2000,HOU,AL,59,412,50,183,3,18,74,132,0.444
player18025,2002,CHC,AL,128,598,38,113,39,3,4,84,0.189
player18026,1987,NYY,NL,72,254,144,90,6,14,5,133,0.354
player18027,2003,NYY,AL,134,466,103,146,28,62,62,112,0.313
player18028,2000,BOS,NL,160,517,115,149,19,5,54,12,0.288
player18029,2005,BOS,NL,28,232,59,130,47,64,53,27,0.56
player18030,1988,HOU,NL,75,14,5,31,7,3,82,135,2.214
player18031,1990,LAD,AL,41,328,45,120,8,79,49,90,0.366
player18032,1996,HOU,NL,72,540,68,140,37,25,60,125,0.259
player18033,1994,ATL,NL,88,191,32,76,5,64,86,76,0.398
player18034,1990,BOS,AL,155,577,84,153,32,3,54,27,0.265
player18035,1986,BOS,NL,53,96,116,162,30,35,14,126,1.688
player18036,1999,BOS,AL,123,229,120,178,50,3,34,127,0.777
player18037,1990,HOU,AL,11,214,19,42,5,76,63,92,0.196
player18038,1993,HOU,AL,87,140,36,118,22,25,32,0,0.843
player18039,1999,LAD,NL,150,467,26,77,53,51,46,77,0.165
player18040,2001,CHC,NL,5,70,62,162,35,50,82,84,2.314
player18041,1991,BOS,NL,112,539,131,137,57,58,92,172,0.254
player18042,1993,CHC,AL,62,124,57,8,46,72,14,41,0.065
player18043,1987,HOU,NL,159,340,14,117,19,20,17,154,0.344
player18044,2004,LAD,NL,47,256,83,138,57,61,89,119,0.539
player18045,1994,HOU,AL,37,343,57,183,22,15,81,61,0.534
player18046,1990,ATL,NL,111,198,59,106,54,25,21,51,0.535
player18047,1990,NYY,NL,26,162,127,115,14,37,2,16,0.71
player18048,2004,NYY,AL,43,291,79,84,32,29,1,63,0.289
player18049,1989,HOU,AL,61,525,110,75,6,25,72,122,0.143
player18050,2001,NYY,NL,128,183,90,196,32,22,42,51,1.071
player18051,2001,NYY,NL,160,61,4,57,35,29,44,173,0.934
player18052,2001,LAD,AL,69,508,91,169,16,25,93,29,0.333
player18053,1992,NYY,AL,126,141,1,1,4,55,8,90,0.007
player18054,2003,LAD,AL,127,189,2,15,56,66,43,123,0.079
player18055,1986,ATL,NL,153,533,40,135,44,30,37,83,0.253
player18056,1988,BOS,AL,33,492,149,112,45,21,16,163,0.228
player18057,1993,BOS,NL,64,28,61,101,3,21,58,102,3.607
player18058,1986,BOS,AL,144,455,112,81,57,55,73,123,0.178
player18059,1992,LAD,NL,93,586,47,69,8,58,49,95,0.118
player18060,1992,LAD,AL,123,349,114,94,26,8,61,184,0.269
player18061,1993,LAD,AL,15,526,132,187,58,19,9,42,0.356
player18062,2004,ATL,NL,20,110,131,131,35,26,23,4,1.191
player18063,2002,CHC,AL,22,246,32,151,1,26,80,34,0.614
player18064,1996,LAD,AL,10,70,80,137,10,60,59,50,1.957
player18065,2000,LAD,NL,96,112,49,165,53,28,7,112,1.473
player18066,1994,BOS,NL,156,465,114,172,23,67,18,166,0.37
player18067,2002,HOU,AL,137,395,7,11,54,51,78,182,0.028
player18068,1996,NYY,AL,31,46,140,130,50,14,85,149,2.826
player18069,1991,NYY,NL,96,580,25,118,28,6,10,136,0.203
player18070,1994,ATL,NL,74,242,34,53,49,72,43,169,0.219
player18071,2003,NYY,NL,159,455,104,175,14,74,12,11,0.385
player18072,2005,CHC,NL,75,182,26,189,38,65,79,79,1.038
player18073,1987,BOS,AL,74,324,45,93,53,23,93,8,0.287
player18074,1989,ATL,AL,137,341,33,174,2,65,1,81,0.51
player18075,2003,NYY,AL,42,583,93,88,17,75,48,53,0.151
player18076,1986,NYY,NL,74,402,118,128,44,21,62,93,0.318
player18077,1996,HOU,NL,84,177,16,114,37,68,66,2,0.644
player18078,1988,BOS,AL,145,240,43,197,57,79,16,119,0.821
player18079,1993,ATL,NL,2,80,60,174,20,70,33,96,2.175
player18080,1990,BOS,NL,42,294,2,188,43,42,79,155,0.639
player18081,2005,ATL,AL,106,158,22,100,33,7,42,27,0.633
player18082,1990,NYY,AL,139,405,134,172,41,50,34,102,0.425
player18083,1996,BOS,NL,127,57,87,33,2,75,84,40,0.579
player18084,1997,BOS,AL,73,536,125,52,55,30,45,29,0.097
player18085,1994,CHC,AL,157,274,42,183,7,47,57,98,0.668
player18086,1998,HOU,NL,95,53,75,78,59,46,87,41,1.472
player18087,2005,BOS,NL,90,198,53,13,57,55,94,107,0.066
player18088,1988,ATL,NL,121,1,38,168,34,66,77,68,168.0
player18089,1998,CHC,NL,20,334,94,40,2,5,55,115,0.12
player18090,1996,BOS,AL,72,21,29,5,39,63,41,34,0.238
player18091,1996,BOS,NL,70,493,48,104,12,71,15,156,0.211
player18092,2005,CHC,NL,146,165,104,45,15,15,91,76,0.273
player18093,1992,NYY,AL,117,116,85,36,42,79,58,109,0.31
player18094,2002,BOS,AL,52,342,142,65,29,28,37,153,0.19
player18095,2001,LAD,AL,25,577,86,133,47,15,25,83,0.231
player18096,1999,HOU,NL,66,288,97,185,8,9,21,55,0.642
player18097,1986,NYY,NL,28,337,42,128,44,22,23,23,0.38
player18098,1996,BOS,AL,89,120,83,34,21,32,61,45,0.283
player18099,1998,NYY,NL,20,134,41,86,28,8,98,113,0.642
player18100,1986,ATL,AL,70,314,92,58,12,32,31,113,0.185
player18101,1987,NYY,NL,37,503,91,5,3,3,64,165,0.01
player18102,1994,CHC,AL,16,266,71,1,45,39,29,174,0.004
player18103,1998,BOS,AL,100,139,47,22,25,6,12,17,0.158
player18104,1990,NYY,AL,78,484,97,118,50,38,48,137,0.244
player18105,1994,LAD,AL,14,384,23,182,29,69,51,95,0.474
player18106,1998,ATL,AL,24,120,34,172,50,61,11,96,1.433
player18107,1990,ATL,AL,83,256,112,113,53,6,35,99,0.441
player18108,2000,NYY,NL,38,246,6,21,1,5,55,169,0.085
player18109,1992,CHC,NL,82,584,51,163,39,1,98,188,0.279
player18110,1999,ATL,AL,9,448,76,1,37,74,63,123,0.002
player18111,2001,NYY,NL,121,319,42,144,44,42,87,39,0.451
player18112,1991,NYY,NL,59,560,132,98,5,69,0,148,0.175
player18113,1987,ATL,NL,51,162,41,174,37,50,20,2,1.074
player18114,2001,NYY,NL,109,168,33,10,53,51,14,86,0.06
player18115,2004,NYY,AL,51,546,72,149,56,65,96,105,0.273
player18116,1990,HOU,NL,19,591,25,116,54,53,59,120,0.196
player18117,1989,LAD,NL,62,303,81,8,16,39,78,136,0.026
player18118,1999,NYY,NL,10,455,16,116,50,14,14,52,0.255
player18119,1991,HOU,AL,131,355,5,1,4,6,12,125,0.003
player18120,1993,HOU,AL,145,350,33,69,11,32,49,42,0.197
player18121,1988,NYY,NL,87,110,52,100,33,57,30,63,0.909
player18122,1989,CHC,NL,73,290,94,172,2,33,16,61,0.593
player18123,1986,ATL,NL,83,272,147,74,41,74,68,20,0.272
player18124,1987,HOU,NL,93,285,138,187,10,55,63,191,0.656
player18125,1998,HOU,NL,15,8,93,10,50,58,0,126,1.25
player18126,1994,CHC,AL,106,44,113,169,17,22,39,132,3.841
player18127,1997,BOS,AL,100,64,39,52,48,54,24,54,0.812
player18128,1995,CHC,NL,76,139,55,164,21,24,70,184,1.18
player18129,1995,BOS,NL,78,336,109,132,3,75,49,43,0.393
player18130,2003,BOS,NL,143,277,20,24,58,41,89,10,0.087
player18131,1997,CHC,AL,115,9,99,197,22,8,39,101,21.889
player18132,2001,LAD,AL,95,345,45,72,28,40,99,101,0.209
player18133,1991,CHC,NL,133,397,66,171,46,13,87,104,0.431
player18134,1995,HOU,AL,44,216,91,66,27,61,78,138,0.306
player18135,2000,ATL,NL,3,494,3,118,52,8,96,72,0.239
player18136,1994,CHC,AL,47,402,115,55,6,73,26,129,0.137
player18137,1987,LAD,AL,158,234,121,25,42,67,10,84,0.107
player18138,2003,CHC,AL,12,306,30,144,53,65,10,121,0.471
player18139,1997,LAD,AL,15,27,73,14,15,39,49,121,0.519
player18140,1988,ATL,AL,28,282,144,194,40,23,72,74,0.688
player18141,1992,NYY,AL,87,507,52,28,39,57,68,198,0.055
player18142,1994,LAD,NL,75,149,7,63,58,73,89,73,0.423
player18143,1993,LAD,NL,94,152,71,156,53,51,98,32,1.026
player18144,1991,HOU,NL,12,447,82,54,42,55,14,97,0.121
player18145,1986,LAD,NL,54,262,145,30,55,53,92,181,0.115
player18146,1999,ATL,NL,83,248,56,82,44,21,85,108,0.331
player18147,2001,BOS,NL,32,414,7,167,24,4,37,79,0.403
player18148,2001,LAD,NL,129,316,25,190,25,63,68,14,0.601
player18149,1989,ATL,NL,144,173,148,164,56,28,26,6,0.948
player18150,1991,HOU,NL,11,244,47,69,36,56,76,154,0.283
player18151,2000,HOU,AL,97,341,105,0,14,60,8,74,0.0
player18152,1993,NYY,NL,55,8,50,72,26,15,51,38,9.0
player18153,1986,LAD,NL,30,478,70,108,31,66,89,150,0.226
player18154,1998,BOS,AL,68,21,42,105,57,39,32,188,5.0
player18155,2003,ATL,NL,56,276,129,166,59,74,16,118,0.601
player18156,2003,NYY,NL,89,84,148,20,32,39,31,3,0.238
player18157,1998,BOS,AL,98,52,61,105,7,72,28,51,2.019
player18158,1999,NYY,AL,17,573,3,155,52,28,25,20,0.271
player18159,1996,BOS,AL,161,60,52,62,51,36,75,162,1.033
player18160,1992,CHC,NL,158,423,10,180,5,35,30,164,0.426
player18161,2003,CHC,NL,13,81,48,147,31,79,21,87,1.815
player18162,1989,CHC,NL,140,570,75,176,54,33,89,53,0.309
player18163,2002,NYY,NL,124,498,41,96,44,36,96,171,0.193
player18164,2004,CHC,NL,32,171,75,190,40,48,15,118,1.111
player18165,1999,ATL,NL,87,57,49,47,7,28,71,79,0.825
player18166,1995,ATL,NL,93,211,141,96,58,52,79,74,0.455
player18167,1991,CHC,NL,34,181,123,44,2,45,29,51,0.243
player18168,2003,BOS,NL,83,408,83,162,21,41,10,159,0.397
player18169,1989,BOS,NL,12,485,28,3,54,35,47,53,0.006
player18170,1996,NYY,AL,4,6,39,51,52,76,15,0,8.5
player18171,1998,BOS,NL,89,429,73,91,37,14,86,83,0.212
player18172,1993,LAD,AL,154,335,114,116,54,26,60,38,0.346
player18173,1995,BOS,NL,82,546,52,43,53,5,1,189,0.079
player18174,1996,ATL,AL,128,94,26,163,35,64,77,156,1.734
player18175,1988,HOU,NL,158,0,39,20,42,64,14,61,inf
player18176,2000,BOS,NL,122,403,106,196,31,2,23,162,0.486
player18177,1993,NYY,AL,33,441,25,141,24,71,35,165,0.32
player18178,2005,BOS,AL,159,407,57,114,27,49,65,69,0.28
player18179,2003,NYY,AL,56,375,110,11,59,56,46,74,0.029
player18180,1986,LAD,AL,62,540,109,197,29,31,97,90,0.365
player18181,1993,CHC,AL,31,457,135,163,29,51,29,48,0.357
player18182,1988,LAD,AL,24,77,69,139,5,58,9,133,1.805
player18183,1986,ATL,NL,69,370,103,64,41,15,37,106,0.173
player18184,2005,HOU,NL,98,124,127,197,15,50,5,154,1.589
player18185,2001,LAD,AL,9,183,49,87,26,47,47,55,0.475
player18186,1994,LAD,NL,8,531,69,80,9,79,84,113,0.151
player18187,2002,ATL,NL,107,321,37,162,22,39,50,25,0.505
player18188,2001,ATL,AL,93,32,5,196,19,79,17,87,6.125
player18189,1991,CHC,NL,69,430,140,72,25,35,85,171,0.167
player18190,1992,CHC,NL,46,501,80,169,34,70,26,66,0.337
player18191,2001,BOS,AL,138,197,80,15,18,53,55,91,0.076
player18192,1993,NYY,AL,102,311,36,188,17,27,8,191,0.605
player18193,1995,ATL,NL,74,322,0,135,47,79,57,20,0.419
player18194,1999,LAD,NL,127,42,128,30,29,1,19,153,0.714
player18195,1996,LAD,AL,139,389,54,60,22,28,26,95,0.154
player18196,1987,CHC,AL,116,528,83,184,18,59,31,154,0.348
player18197,1997,NYY,NL,8,227,10,173,35,57,11,147,0.762
player18198,2005,ATL,NL,68,222,25,110,36,4,82,126,0.495
player18199,2005,CHC,AL,146,396,9,41,14,12,97,93,0.104
player18200,1998,NYY,AL,128,503,52,149,41,69,36,113,0.296
player18201,2000,ATL,NL,122,175,25,115,32,58,12,152,0.657
player18202,1997,LAD,AL,3,220,126,185,23,7,94,41,0.841
player18203,1998,LAD,AL,108,421,56,83,26,72,9,138,0.197
player18204,1993,CHC,NL,143,293,81,113,32,1,13,91,0.386
player18205,2001,NYY,AL,128,304,84,83,5,9,27,104,0.273
player18206,1988,LAD,AL,120,98,40,54,33,3,14,70,0.551
player18207,1998,NYY,AL,55,230,40,16,49,34,79,127,0.07
player18208,1997,CHC,AL,70,524,121,193,8,48,86,168,0.368
player18209,2004,BOS,AL,121,130,91,45,27,18,0,195,0.346
player18210,1987,NYY,AL,100,211,120,161,12,6,30,116,0.763
player18211,1986,HOU,NL,32,27,80,37,34,29,68,184,1.37
player18212,1993,NYY,AL,6,301,72,114,42,61,3,170,0.379
player18213,1994,CHC,AL,144,445,42,15,33,22,97,127,0.034
player18214,1993,HOU,NL,16,515,89,102,16,69,47,193,0.198
player18215,2002,BOS,NL,14,396,21,90,15,68,27,141,0.227
player18216,1994,LAD,NL,62,51,17,189,31,26,60,66,3.706
player18217,1991,ATL,AL,146,301,64,3,18,21,68,26,0.01
player18218,2000,CHC,NL,8,472,13,185,37,12,66,65,0.392
player18219,1998,ATL,NL,133,361,92,137,54,74,81,122,0.38
player18220,1997,BOS,NL,88,176,50,65,24,20,19,103,0.369
player18221,1998,HOU,AL,41,530,46,58,49,31,84,79,0.109
player18222,1992,BOS,NL,111,592,14,81,44,46,96,70,0.137
player18223,2003,NYY,AL,59,509,109,163,1,5,30,49,0.32
player18224,1999,ATL,AL,9,179,144,103,0,61,10,179,0.575
player18225,1996,ATL,NL,42,422,80,89,54,63,67,176,0.211
player18226,1999,BOS,AL,18,189,59,106,41,11,79,53,0.561
player18227,2002,HOU,AL,46,552,94,75,50,37,0,157,0.136
player18228,1987,ATL,AL,123,147,100,130,39,6,86,177,0.884
player18229,2004,LAD,AL,28,533,143,37,41,62,47,196,0.069
player18230,2001,BOS,AL,37,86,64,93,3,10,24,91,1.081
player18231,1995,NYY,NL,74,311,119,35,3,27,44,42,0.113
player18232,1993,NYY,AL,20,274,142,187,14,28,2,162,0.682
player18233,1990,NYY,AL,112,112,36,76,23,39,3,148,0.679
player18234,1992,ATL,AL,124,321,79,66,43,26,73,167,0.206
player18235,1998,BOS,AL,148,293,133,131,50,31,2,195,0.447
player18236,2001,NYY,NL,151,550,119,11,57,72,34,108,0.02
player18237,1990,BOS,NL,50,539,107,110,34,19,49,85,0.204
player18238,2001,ATL,AL,133,522,10,138,59,43,63,25,0.264
player18239,2000,LAD,AL,73,92,24,138,21,56,40,171,1.5
player18240,1994,LAD,NL,43,532,82,184,4,54,4,186,0.346
player18241,1997,LAD,AL,126,553,73,170,11,1,93,116,0.307
player18242,1993,ATL,AL,105,1,133,174,29,63,66,61,174.0
player18243,1998,NYY,NL,36,39,30,148,0,43,29,6,3.795
player18244,1990,ATL,NL,101,101,15,22,20,72,2,168,0.218
player18245,1999,BOS,AL,3,318,101,60,35,50,12,109,0.189
player18246,2001,LAD,NL,36,488,68,174,25,58,65,1,0.357
player18247,1996,BOS,AL,112,15,44,80,26,75,38,54,5.333
player18248,2005,ATL,AL,45,263,10,64,4,33,48,187,0.243
player18249,1997,CHC,AL,100,46,4,165,1,18,28,5,3.587
player18250,2000,CHC,AL,157,259,139,134,2,2,70,197,0.517
player18251,1997,ATL,NL,154,427,137,141,59,56,35,116,0.33
player18252,1994,NYY,NL,136,528,2,192,14,47,98,62,0.364
player18253,1986,HOU,NL,73,337,83,115,1,55,63,57,0.341
player18254,1988,BOS,AL,150,244,141,165,4,18,22,157,0.676
player18255,1997,ATL,NL,69,516,89,49,54,55,6,112,0.095
player18256,2005,ATL,AL,158,71,50,29,48,64,66,92,0.408
player18257,1998,CHC,NL,49,125,24,33,45,54,58,187,0.264
player18258,1991,LAD,AL,109,180,18,25,52,77,43,189,0.139
player18259,1995,LAD,AL,119,516,110,180,42,32,73,133,0.349
player18260,1995,HOU,NL,17,34,79,144,39,28,17,94,4.235
player18261,2001,NYY,AL,158,22,105,146,43,74,97,199,6.636
player18262,1986,NYY,AL,124,367,69,189,20,63,29,15,0.515
player18263,2001,HOU,NL,4,116,69,12,31,20,72,113,0.103
player18264,1989,NYY,NL,84,578,26,79,17,69,95,81,0.137
player18265,1991,CHC,AL,145,27,85,43,29,18,55,134,1.593
player18266,2004,ATL,AL,135,235,144,27,3,13,9,48,0.115
player18267,1987,NYY,AL,103,456,65,103,25,48,51,124,0.226
player18268,2003,CHC,AL,117,406,33,173,39,17,28,7,0.426
player18269,1995,BOS,NL,62,493,142,75,32,58,77,99,0.152
player18270,1989,ATL,NL,58,200,114,80,36,57,69,94,0.4
player18271,1986,HOU,AL,58,580,53,82,7,1,68,83,0.141
player18272,2000,BOS,AL,106,231,83,105,7,1,20,136,0.455
player18273,1995,LAD,AL,72,571,88,57,57,49,3,52,0.1
player18274,2003,LAD,AL,137,41,70,123,41,2,5,67,3.0
player18275,2001,ATL,NL,6,104,89,163,31,38,81,22,1.567
player18276,1998,NYY,NL,19,149,60,38,41,20,71,166,0.255
player18277,2000,ATL,NL,86,510,134,146,24,29,43,102,0.286
player18278,1987,NYY,NL,111,328,124,107,6,56,66,89,0.326
player18279,2005,HOU,AL,148,94,35,36,16,8,64,58,0.383
player18280,1989,LAD,AL,64,49,52,64,53,2,36,42,1.306
player18281,1986,ATL,AL,155,438,108,100,38,19,86,8,0.228
player18282,1992,ATL,NL,135,547,21,50,36,43,26,111,0.091
player18283,1996,HOU,NL,118,483,34,175,1,22,99,150,0.362
player18284,1995,NYY,NL,24,174,136,147,27,49,44,185,0.845
player18285,1986,LAD,NL,123,49,71,44,15,36,44,169,0.898
player18286,1996,LAD,AL,8,520,64,153,31,59,83,41,0.294
player18287,1995,NYY,AL,67,587,120,38,35,4,75,125,0.065
player18288,1999,HOU,NL,11,596,83,130,20,77,34,146,0.218
player18289,1999,NYY,NL,100,445,45,75,51,37,4,86,0.169
player18290,1992,HOU,AL,66,516,26,160,36,47,0,172,0.31
player18291,1996,NYY,AL,129,6,78,151,44,75,80,9,25.167
player18292,1989,LAD,AL,7,36,129,83,50,55,31,63,2.306
player18293,1987,LAD,AL,24,245,141,50,28,76,3,161,0.204
player18294,1992,ATL,AL,140,498,44,149,6,79,65,128,0.299
player18295,2004,HOU,NL,63,514,40,185,28,61,49,42,0.36
player18296,1999,LAD,AL,72,594,1,19,24,56,88,49,0.032
player18297,2004,HOU,AL,141,339,133,150,18,23,82,44,0.442
player18298,1992,HOU,NL,88,334,7,186,57,36,82,50,0.557
player18299,1997,BOS,AL,116,202,5,86,23,59,45,136,0.426
player18300,1988,BOS,AL,24,397,56,49,3,72,85,10,0.123
player18301,2000,NYY,NL,38,3,27,31,14,16,75,76,10.333
player18302,1990,HOU,NL,10,418,39,51,20,42,66,90,0.122
player18303,1993,NYY,NL,158,323,8,73,21,11,7,52,0.226
player18304,1999,NYY,NL,88,547,34,117,52,3,92,164,0.214
player18305,1989,ATL,NL,27,77,3,58,22,4,24,81,0.753
player18306,1992,BOS,NL,30,575,46,82,17,6,82,10,0.143
player18307,1992,BOS,AL,128,504,76,184,38,54,74,156,0.365
player18308,2003,LAD,AL,117,19,45,158,46,74,25,174,8.316
player18309,1999,BOS,AL,2,253,14,181,52,49,66,85,0.715
player18310,1993,LAD,AL,8,184,108,3,40,75,54,94,0.016
player18311,1997,HOU,NL,145,54,34,147,43,37,7,137,2.722
player18312,1995,ATL,NL,48,568,89,72,6,0,20,171,0.127
player18313,1999,NYY,NL,64,339,54,43,44,71,64,113,0.127
player18314,1994,NYY,AL,141,13,111,25,38,51,94,1,1.923
player18315,1991,HOU,NL,149,50,39,18,50,20,61,134,0.36
player18316,1990,LAD,AL,107,347,68,166,21,3,84,116,0.478
player18317,1986,CHC,NL,130,57,132,18,45,48,37,187,0.316
player18318,1986,HOU,AL,127,376,18,95,42,27,53,54,0.253
player18319,2005,LAD,NL,84,118,115,46,9,8,26,101,0.39
player18320,2002,HOU,NL,151,463,98,35,29,52,96,63,0.076
player18321,1996,ATL,AL,16,559,60,87,5,47,5,3,0.156
player18322,1997,HOU,NL,141,410,139,164,34,44,66,167,0.4
player18323,1988,HOU,NL,132,439,33,163,57,23,15,69,0.371
player18324,1991,BOS,AL,2,513,37,104,28,55,66,53,0.203
player18325,1996,LAD,AL,114,23,43,104,58,51,62,27,4.522
player18326,1998,ATL,NL,65,73,105,50,48,63,12,129,0.685
player18327,1996,NYY,NL,26,304,23,87,25,3,36,42,0.286
player18328,1993,CHC,NL,30,250,63,141,10,72,2,18,0.564
player18329,1995,CHC,NL,118,7,101,37,3,78,16,173,5.286
player18330,1987,LAD,NL,38,324,13,52,8,32,75,143,0.16
player18331,1999,HOU,NL,148,66,53,186,8,4,51,88,2.818
player18332,2001,BOS,AL,25,224,132,138,25,61,40,160,0.616
player18333,2002,HOU,NL,125,413,99,21,2,2,96,114,0.051
player18334,1996,LAD,AL,52,563,29,3,27,52,86,27,0.005
player18335,1987,CHC,AL,83,582,126,56,39,47,30,87,0.096
player18336,1990,CHC,NL,91,492,33,87,34,20,61,91,0.177
player18337,2001,HOU,AL,138,84,56,25,42,52,49,87,0.298
player18338,2001,HOU,NL,61,229,128,4,18,0,10,30,0.017
player18339,1987,HOU,AL,111,524,105,101,25,25,61,188,0.193
player18340,2001,NYY,NL,2,374,64,62,21,26,17,75,0.166
player18341,1990,BOS,AL,81,509,26,184,37,46,10,41,0.361
player18342,1993,BOS,NL,135,449,10,139,41,32,92,198,0.31
player18343,2005,CHC,AL,60,462,134,179,33,43,94,155,0.387
player18344,1999,CHC,AL,80,270,20,1,38,56,87,118,0.004
player18345,1995,LAD,AL,113,273,100,165,22,15,90,154,0.604
player18346,1987,LAD,AL,27,68,52,56,18,36,18,153,0.824
player18347,1988,NYY,AL,1,345,58,38,26,8,83,185,0.11
player18348,2003,CHC,AL,86,77,13,157,43,28,16,111,2.039
player18349,1987,LAD,NL,155,132,59,27,6,19,11,60,0.205
player18350,1994,NYY,NL,80,423,50,170,31,7,95,9,0.402
player18351,1987,BOS,AL,60,404,98,68,54,77,65,153,0.168
player18352,1992,CHC,AL,53,362,0,168,8,46,39,70,0.464
player18353,1992,ATL,AL,36,195,124,154,32,40,52,71,0.79
player18354,1999,CHC,NL,152,282,51,199,2,41,43,164,0.706
player18355,1990,LAD,AL,35,171,144,168,8,6,30,3,0.982
player18356,1993,CHC,AL,33,580,33,160,26,59,38,72,0.276
player18357,2003,ATL,AL,145,359,82,141,31,40,45,184,0.393
player18358,1991,CHC,NL,69,42,27,43,12,16,34,149,1.024
player18359,1999,LAD,AL,107,290,147,105,0,73,62,121,0.362
player18360,2003,BOS,NL,98,394,12,18,49,36,65,44,0.046
player18361,2002,LAD,AL,96,229,109,109,21,61,88,183,0.476
player18362,1994,NYY,AL,89,309,75,16,49,43,3,138,0.052
player18363,1998,LAD,NL,59,305,142,93,1,35,52,127,0.305
player18364,2001,NYY,AL,61,501,35,100,52,63,58,99,0.2
player18365,1995,CHC,AL,150,188,91,75,25,41,99,146,0.399
player18366,1995,NYY,AL,27,388,148,70,12,29,65,145,0.18
player18367,1989,HOU,NL,112,114,5,190,7,5,55,11,1.667
player18368,1997,CHC,NL,90,356,120,85,50,78,84,22,0.239
player18369,1993,NYY,AL,15,153,130,116,51,23,35,187,0.758
player18370,2000,LAD,AL,109,352,139,152,20,28,96,120,0.432
player18371,2004,ATL,NL,41,150,108,187,49,15,79,81,1.247
player18372,2000,CHC,NL,12,198,40,159,30,54,59,39,0.803
player18373,1993,NYY,AL,96,271,55,22,14,72,15,59,0.081
player18374,1993,ATL,AL,4,456,67,163,49,69,12,171,0.357
player18375,2004,NYY,AL,119,539,58,168,36,77,76,106,0.312
player18376,1994,NYY,NL,5,406,21,142,56,16,55,53,0.35
player18377,2002,NYY,NL,130,553,4,50,57,55,60,53,0.09
player18378,1993,LAD,NL,46,8,100,25,8,10,6,194,3.125
player18379,1997,NYY,NL,75,57,124,115,24,27,26,178,2.018
player18380,2000,ATL,AL,126,364,57,190,23,6,59,145,0.522
player18381,1989,HOU,NL,137,331,122,6,47,28,88,83,0.018
player18382,1991,NYY,NL,136,200,93,93,51,28,61,125,0.465
player18383,2001,HOU,NL,58,480,22,122,11,60,40,5,0.254
player18384,1990,BOS,AL,103,332,33,152,54,65,83,50,0.458
player18385,1998,CHC,AL,63,577,85,22,45,29,86,36,0.038
player18386,2000,LAD,AL,143,568,126,26,35,18,19,7,0.046
player18387,2002,BOS,AL,73,280,46,164,15,43,16,126,0.586
player18388,2005,BOS,NL,94,140,2,28,37,55,69,70,0.2
player18389,1990,ATL,NL,153,186,83,80,10,61,47,49,0.43
player18390,2004,ATL,AL,150,480,27,198,53,73,7,188,0.412
player18391,1992,HOU,AL,22,82,45,48,36,64,26,174,0.585
player18392,1988,HOU,AL,94,341,81,67,32,49,41,147,0.196
player18393,1998,LAD,NL,117,179,70,98,5,49,9,101,0.547
player18394,1999,LAD,NL,74,178,33,17,49,55,40,70,0.096
player18395,2001,CHC,NL,64,513,109,39,42,15,36,0,0.076
player18396,1998,NYY,NL,150,139,42,48,55,68,2,23,0.345
player18397,1987,LAD,AL,141,155,11,196,46,76,58,181,1.265
player18398,1999,LAD,AL,155,219,33,32,27,64,82,180,0.146
player18399,2005,HOU,NL,47,222,109,6,28,15,17,180,0.027
player18400,1992,NYY,NL,91,158,45,170,14,71,67,72,1.076
player18401,1990,CHC,AL,21,498,29,178,6,69,10,73,0.357
player18402,1999,ATL,AL,31,363,17,60,47,61,30,191,0.165
player18403,1994,CHC,AL,121,442,1,85,34,62,64,66,0.192
player18404,1995,NYY,NL,38,34,54,43,46,76,19,169,1.265
player18405,1992,ATL,AL,39,352,35,90,21,8,56,44,0.256
